Price,Area,Location,No. of Bedrooms,Location_Encoded
5900000,950,Vasai,2,6563217.704137598
7500000,1200,Vasai West,3,10555486.780597325
6300000,748,Vasai,2,6563217.704137598
6220000,349,Mira Road East,1,8224102.533333333
8000000,534,Mira Road East,2,8224102.533333333
9900000,786,Mira Road East,3,8224102.533333333
7020000,426,Mira Road East,1,8224102.533333333
9370000,583,Mira Road East,3,8224102.533333333
6450000,455,Mira Road East,2,8224102.533333333
9550000,633,Mira Road East,3,8224102.533333333
17000000,1098,Mira Road East,2,8224102.533333333
8200000,539,Mira Road East,2,8224102.533333333
7400000,505,Mira Road East,2,8224102.533333333
6320000,365,Mira Road East,1,8224102.533333333
9550000,693,Mira Road East,1,8224102.533333333
8200000,538,Mira Road East,2,8224102.533333333
9990000,981,Mira Road East,2,8224102.533333333
11500000,1386,Mira Road East,3,8224102.533333333
9650000,645,Mira Road East,3,8224102.533333333
8994000,630,Mira Road East,2,8224102.533333333
8822000,617,Mira Road East,2,8224102.533333333
11399999,789,Mira Road East,3,8224102.533333333
7000000,1030,Ulwe,2,7761683.373041518
4100000,555,Ulwe,1,7761683.373041518
2940000,324,Thane West,1,12008191.358851675
5500000,800,Panvel,1,7890890.089134022
4500000,705,Panvel,1,7890890.089134022
9800000,900,Panvel,2,7890890.089134022
24000000,780,Andheri East,2,17894966.774751816
29000000,900,Andheri East,2,17894966.774751816
28000000,950,Ville Parle East,2,32285017.2842167
9500000,812,Panvel,2,7890890.089134022
4500000,550,Kamothe,1,8238430.088778924
4500000,450,Thane West,1,12008191.358851675
11800000,850,Thane West,2,12008191.358851675
9600000,850,Panvel,2,7890890.089134022
8800000,848,Panvel,2,7890890.089134022
33000000,944,Andheri West,3,41255880.9696951
25000000,713,Andheri West,2,41255880.9696951
24800000,708,Andheri West,2,41255880.9696951
21400000,1090,Chembur,2,17425073.26802795
13500000,967,Thane West,2,12008191.358851675
2600000,560,Virar East,1,10973302.695062157
3000000,545,Vasai West,1,10555486.780597325
5800000,472,Thane West,1,12008191.358851675
10000000,1200,Thane West,3,12008191.358851675
16000000,1600,Thane West,3,12008191.358851675
4785000,870,Dombivali,2,6386152.42815131
3663000,666,Dombivali,1,6386152.42815131
5555000,1010,Dombivali,3,6386152.42815131
2500000,500,Naigaon East,1,3259898.431572335
2500000,500,Naigaon East,1,3259898.431572335
3500000,585,Naigaon East,1,3259898.431572335
3900000,750,Naigaon East,1,3259898.431572335
16600000,685,Thane West,2,12008191.358851675
16600000,706,Thane West,2,12008191.358851675
28000000,1091,Thane West,3,12008191.358851675
18100000,762,Thane West,2,12008191.358851675
12600000,519,Thane West,2,12008191.358851675
14500000,649,Chembur,2,17425073.26802795
17600000,783,Chembur,3,17425073.26802795
14000000,623,Chembur,2,17425073.26802795
12600000,561,Chembur,1,17425073.26802795
12900000,576,Chembur,2,17425073.26802795
16800000,751,Chembur,2,17425073.26802795
16399999,731,Chembur,2,17425073.26802795
19400000,863,Chembur,3,17425073.26802795
12300000,547,Chembur,2,17425073.26802795
10000000,447,Chembur,1,17425073.26802795
15700000,699,Chembur,2,17425073.26802795
12500000,557,Chembur,2,17425073.26802795
13500000,527,Airoli,2,10976898.734651402
17500000,781,Airoli,3,10976898.734651402
2500000,580,Nala Sopara,1,2914107.71666728
2799000,570,Nala Sopara,1,2914107.71666728
2650000,590,Nala Sopara,1,2914107.71666728
2800000,690,Virar,1,3947315.4002871136
6200000,1350,Virar,3,3947315.4002871136
2500000,500,Virar West,1,10804689.676448384
2100000,580,Nala Sopara,1,2914107.71666728
2350000,550,Nala Sopara,1,2914107.71666728
3400000,985,Nala Sopara,1,2914107.71666728
2100000,325,Vasai West,1,10555486.780597325
4700000,670,Vasai,2,6563217.704137598
3500000,216,Vasai West,1,10555486.780597325
3600000,550,Vasai West,1,10555486.780597325
5199000,880,Vasai West,2,10555486.780597325
3750000,620,Vasai West,1,10555486.780597325
5500000,750,Vasai West,2,10555486.780597325
5700000,950,Vasai,2,6563217.704137598
2950000,550,Vasai,1,6563217.704137598
4700000,800,Vasai West,2,10555486.780597325
5600000,950,Vasai West,2,10555486.780597325
3750000,516,Vasai West,1,10555486.780597325
2800000,840,Nala Sopara,2,2914107.71666728
3800000,740,Boisar,2,3162324.503508562
2600000,610,Boisar,1,3162324.503508562
2600000,585,Boisar,1,3162324.503508562
2400000,714,Boisar,2,3162324.503508562
2600000,935,Boisar,2,3162324.503508562
5700000,1050,Boisar,3,3162324.503508562
2700000,575,Nala Sopara,1,2914107.71666728
2500000,560,Nala Sopara,1,2914107.71666728
2500000,560,Nala Sopara,1,2914107.71666728
2300000,590,Nala Sopara,1,2914107.71666728
2500000,620,Nala Sopara,1,2914107.71666728
2550000,590,Nala Sopara,1,2914107.71666728
2800000,610,Nala Sopara,1,2914107.71666728
3800000,900,Nala Sopara,1,2914107.71666728
2600000,580,Nala Sopara,1,2914107.71666728
2900000,590,Nala Sopara,1,2914107.71666728
2400000,450,Nala Sopara,1,2914107.71666728
2650000,630,Nala Sopara,1,2914107.71666728
3900000,830,Virar,2,3947315.4002871136
6100000,1350,Virar,3,3947315.4002871136
2700000,560,Nala Sopara,1,2914107.71666728
2781000,690,Virar,1,3947315.4002871136
3300000,910,Nala Sopara,2,2914107.71666728
2550000,585,Nala Sopara,1,2914107.71666728
2400000,535,Nala Sopara,1,2914107.71666728
2950000,580,Nala Sopara,1,2914107.71666728
2350000,590,Nala Sopara,1,2914107.71666728
3800000,800,Nala Sopara,2,2914107.71666728
2350000,610,Nala Sopara,1,2914107.71666728
2550000,560,Nala Sopara,1,2914107.71666728
5097000,1057,Virar,2,3947315.4002871136
3900000,1015,Virar,2,3947315.4002871136
2800000,600,Virar,1,3947315.4002871136
2200000,620,Nala Sopara,1,2914107.71666728
2350000,565,Nala Sopara,1,2914107.71666728
21500000,1100,Andheri West,2,41255880.9696951
30000000,1786,Vashi,3,17651058.314693686
10000000,1210,Ulwe,2,7761683.373041518
4400000,750,Vasai east,1,10870583.10784262
5800000,405,Kandivali West,1,14320931.905521896
22200000,926,Andheri West,2,41255880.9696951
19900000,934,Andheri West,2,41255880.9696951
22200000,960,Andheri West,2,41255880.9696951
22200000,810,Andheri West,2,41255880.9696951
26700000,1127,Andheri West,3,41255880.9696951
11000000,729,Kandivali East,2,19942455.57008331
7890000,534,Kandivali East,1,19942455.57008331
7909999,553,Kandivali East,1,19942455.57008331
7900000,564,Kandivali East,1,19942455.57008331
11299999,744,Kandivali East,1,19942455.57008331
5500000,393,Kandivali East,1,19942455.57008331
4500000,356,Malad East,1,20889612.17056266
11299999,728,Kandivali East,2,19942455.57008331
7500000,553,Kandivali East,1,19942455.57008331
6800000,565,Kandivali West,1,14320931.905521896
22200000,890,Andheri West,2,41255880.9696951
14500000,960,Goregaon East,2,28813531.79700447
7900000,565,Kandivali East,1,19942455.57008331
36000000,1656,Borivali East,3,17360205.10204722
49000000,1177,Parel,3,39967083.21797723
47900000,1043,Parel,3,39967083.21797723
36100000,823,Parel,2,39967083.21797723
60500000,1404,Parel,3,39967083.21797723
37400000,940,Parel,2,39967083.21797723
107600000,2605,Parel,4,39967083.21797723
65500000,1543,Parel,3,39967083.21797723
36800000,825,Parel,2,39967083.21797723
79900000,1836,Parel,3,39967083.21797723
3250000,585,Kalyan West,1,5402967.523396111
3550000,585,Kalyan West,1,5402967.523396111
16500000,1600,Kalamboli,3,14313986.958311712
7700000,984,Karanjade,2,7574875.71021936
12400000,1335,Virar,4,3947315.4002871136
7700000,737,Virar,3,3947315.4002871136
3872999,412,Virar,1,3947315.4002871136
4794000,510,Virar,2,3947315.4002871136
3797999,387,Virar,1,3947315.4002871136
4100000,615,Virar,2,3947315.4002871136
10000000,1100,Kalyan West,2,5402967.523396111
2000000,450,Kalyan West,1,5402967.523396111
13000000,940,Thane West,2,12008191.358851675
6800000,966,Kalyan West,2,5402967.523396111
3599000,607,Kalyan West,1,5402967.523396111
3600000,605,Kalyan West,1,5402967.523396111
7700000,950,Kalyan West,2,5402967.523396111
5250000,650,Mira Road East,1,8224102.533333333
4700000,675,Ulwe,1,7761683.373041518
26000000,1088,Goregaon West,3,23283708.065473303
20500000,905,Goregaon West,2,23283708.065473303
7800000,450,Kandivali East,1,19942455.57008331
7800000,450,Kandivali East,1,19942455.57008331
8000000,1300,Tilak Nagar Mumbai,3,14223215.88083322
3300000,450,Bhayandar East,1,11477190.28508956
4554000,550,Anjurdive,1,13485374.802772798
7500000,962,Thane West,2,12008191.358851675
11800000,750,Thane West,2,12008191.358851675
8200000,550,Thane West,1,12008191.358851675
13500000,1013,Borivali East,2,17360205.10204722
8700000,600,Borivali East,1,17360205.10204722
72300000,4240,Malad East,5,20889612.17056266
20000000,2240,Thane West,3,12008191.358851675
7500000,875,Mira Road East,2,8224102.533333333
7500000,975,Mira Road East,2,8224102.533333333
2130000,560,Nala Sopara,1,2914107.71666728
3800000,700,Nalasopara East,1,10614438.251645748
3800000,700,Nalasopara East,1,10614438.251645748
11500000,641,Thane West,2,12008191.358851675
12100000,676,Thane West,2,12008191.358851675
11000000,616,Thane West,2,12008191.358851675
17700000,984,Thane West,3,12008191.358851675
13000000,725,Thane West,2,12008191.358851675
15800000,880,Thane West,3,12008191.358851675
44000000,2580,Malad East,4,20889612.17056266
36100000,2120,Malad East,3,20889612.17056266
22000000,1290,Malad East,2,20889612.17056266
32599999,1306,Mulund West,3,20572069.98986891
23300000,1118,Mulund West,3,20572069.98986891
29000000,1160,Mulund West,3,20572069.98986891
32700000,1309,Mulund West,3,20572069.98986891
19100000,797,Mulund West,2,20572069.98986891
22100000,885,Mulund West,3,20572069.98986891
18200000,759,Mulund West,2,20572069.98986891
20000000,835,Mulund West,2,20572069.98986891
17500000,729,Mulund West,2,20572069.98986891
31300000,1740,Mulund West,3,20572069.98986891
38800000,2160,Mulund West,3,20572069.98986891
30400000,1690,Mulund West,3,20572069.98986891
35200000,1960,Mulund West,3,20572069.98986891
26500000,1475,Mulund West,2,20572069.98986891
20900000,1165,Mulund West,2,20572069.98986891
20700000,742,Mulund West,2,20572069.98986891
19500000,697,Mulund West,2,20572069.98986891
18500000,664,Mulund West,2,20572069.98986891
18500000,663,Mulund West,2,20572069.98986891
18500000,661,Mulund West,2,20572069.98986891
28300000,963,Mulund West,3,20572069.98986891
29800000,1017,Mulund West,3,20572069.98986891
24100000,821,Mulund West,3,20572069.98986891
20099999,720,Mulund West,2,20572069.98986891
19100000,685,Mulund West,2,20572069.98986891
20200000,725,Mulund West,2,20572069.98986891
20200000,723,Mulund West,2,20572069.98986891
23800000,781,Mulund West,3,20572069.98986891
2500000,525,Nalasopara East,1,10614438.251645748
2500000,525,Nalasopara East,1,10614438.251645748
3150000,650,Kalyan West,1,5402967.523396111
5500000,705,Mira Road East,1,8224102.533333333
8500000,1060,Mira Road East,2,8224102.533333333
6050000,750,Mira Road East,1,8224102.533333333
10000000,1102,Mira Road East,3,8224102.533333333
8000000,1020,Mira Road East,2,8224102.533333333
7500000,1060,Mira Road East,2,8224102.533333333
12700000,1385,Kharghar,3,10456264.530956848
73700000,1357,Andheri West,3,41255880.9696951
42600000,894,Andheri West,2,41255880.9696951
44300000,932,Andheri West,2,41255880.9696951
59700000,1105,Andheri West,3,41255880.9696951
62800000,1335,Andheri West,3,41255880.9696951
78800000,1478,Andheri West,3,41255880.9696951
5600000,765,Thane West,2,12008191.358851675
2650000,324,Thane West,1,12008191.358851675
12700000,1385,Kharghar,3,10456264.530956848
25000000,900,Wadala,2,25458196.886413716
4000000,910,Virar,2,3947315.4002871136
3900000,825,Virar,2,3947315.4002871136
4800000,1075,Virar West,2,10804689.676448384
4150000,910,Virar,2,3947315.4002871136
4200000,910,Virar West,2,10804689.676448384
3711999,910,Virar,2,3947315.4002871136
3728000,910,Virar,2,3947315.4002871136
4100000,910,Virar,2,3947315.4002871136
4000000,910,Virar West,1,10804689.676448384
4100000,910,Virar,1,3947315.4002871136
4100000,910,Virar,2,3947315.4002871136
4200000,910,Virar,2,3947315.4002871136
68000000,1500,Bandra East,2,26571316.994360387
6300000,750,Ulwe,1,7761683.373041518
9000000,600,Sanpada,1,17156274.40966931
6500000,750,Sanpada,1,17156274.40966931
8000000,600,Sanpada,1,17156274.40966931
18500000,1400,Sanpada,2,17156274.40966931
19000000,1500,Sanpada,3,17156274.40966931
18000000,1215,Sanpada,3,17156274.40966931
14500000,1215,Nerul,2,22342871.502995614
8500000,506,Sanpada,1,17156274.40966931
24600000,1072,Mulund West,3,20572069.98986891
25800000,1126,Mulund West,3,20572069.98986891
24800000,1080,Mulund West,3,20572069.98986891
4300000,850,Vasai east,2,10870583.10784262
6000000,900,Nala Sopara,2,2914107.71666728
5150000,685,Mira Road East,1,8224102.533333333
7600000,1050,Mira Road East,2,8224102.533333333
11000000,1390,Mira Road East,3,8224102.533333333
12500000,1390,Mira Road East,3,8224102.533333333
5300000,520,Mira Road East,2,8224102.533333333
3100000,630,Virar,1,3947315.4002871136
3000000,560,Virar,1,3947315.4002871136
10300000,470,Kurla,1,12673381.718626909
8712000,396,Kurla,1,12673381.718626909
10000000,459,Kurla,1,12673381.718626909
14800000,674,Kurla,2,12673381.718626909
8668000,394,Kurla,1,12673381.718626909
8580000,390,Kurla,1,12673381.718626909
11800000,684,Thane West,2,12008191.358851675
4600000,975,Nala Sopara,2,2914107.71666728
27500000,2200,Jogeshwari West,4,15311736.683889914
27500000,2200,Jogeshwari West,4,15311736.683889914
4500000,800,Vasai east,2,10870583.10784262
4500000,800,Vasai east,2,10870583.10784262
5500000,1000,Nala Sopara,2,2914107.71666728
3500000,685,Vasai,1,6563217.704137598
3500000,650,Vasai,1,6563217.704137598
13500000,1072,Malad East,1,20889612.17056266
11000000,686,Malad East,1,20889612.17056266
20000000,1250,Malad East,2,20889612.17056266
15500000,1023,Malad East,2,20889612.17056266
16500000,1115,Malad East,1,20889612.17056266
17500000,1122,Borivali West,1,15910647.594565125
22000000,1266,Malad East,2,20889612.17056266
13000000,960,Malad East,1,20889612.17056266
23200000,1660,Malad East,3,20889612.17056266
11500000,760,Malad East,1,20889612.17056266
13500000,850,Goregaon East,2,28813531.79700447
9200000,696,Malad East,1,20889612.17056266
9200000,594,Malad East,1,20889612.17056266
9500000,709,Malad West,1,14215638.559645081
11000000,800,Malad East,1,20889612.17056266
9500000,742,Malad East,1,20889612.17056266
7500000,552,Malad East,1,20889612.17056266
7200000,490,Malad East,1,20889612.17056266
3500000,607,Kalyan West,1,5402967.523396111
3450000,625,Kalyan West,1,5402967.523396111
3550000,607,Kalyan West,1,5402967.523396111
3200000,600,Kalyan West,1,5402967.523396111
4800000,800,Kalyan West,2,5402967.523396111
29900000,1399,Goregaon West,3,23283708.065473303
37000000,2419,Malad East,4,20889612.17056266
12200000,855,Malad East,2,20889612.17056266
12000000,1021,Malad East,2,20889612.17056266
29500000,1818,Malad East,3,20889612.17056266
8500000,1045,Kalyan West,2,5402967.523396111
8500000,1045,Kalyan West,2,5402967.523396111
3250000,600,Kalyan West,1,5402967.523396111
5500000,1050,Nalasopara East,2,10614438.251645748
4875000,975,Nalasopara East,2,10614438.251645748
3300000,660,Nalasopara East,1,10614438.251645748
5350000,850,Vasai east,2,10870583.10784262
3500000,670,Nalasopara East,1,10614438.251645748
3400000,670,Nalasopara East,1,10614438.251645748
3500000,700,Nalasopara East,1,10614438.251645748
5250000,1050,Nalasopara East,2,10614438.251645748
35000000,1150,Bandra East,2,26571316.994360387
39500000,1800,Santacruz East,3,16193992.17499847
30400000,1100,Bandra East,2,26571316.994360387
80000000,1980,Bandra East,3,26571316.994360387
58500000,1700,Bandra East,3,26571316.994360387
115000000,3000,Bandra East,4,26571316.994360387
2100000,585,Nala Sopara,1,2914107.71666728
2400000,585,Nala Sopara,1,2914107.71666728
4425000,418,Virar,2,3947315.4002871136
4489000,454,Virar,2,3947315.4002871136
6998999,764,Virar,3,3947315.4002871136
3125000,338,Virar,1,3947315.4002871136
3151000,372,Virar,1,3947315.4002871136
8733000,1335,Virar,4,3947315.4002871136
6898999,737,Virar,3,3947315.4002871136
2910000,412,Virar,1,3947315.4002871136
3925000,510,Virar,2,3947315.4002871136
5000000,300,Kandivali East,1,19942455.57008331
5000000,960,Vasai,2,6563217.704137598
3000000,540,Vasai east,1,10870583.10784262
3600000,800,Nala Sopara,2,2914107.71666728
2600000,620,Nala Sopara,1,2914107.71666728
2300000,585,Nala Sopara,1,2914107.71666728
2450000,620,Nala Sopara,1,2914107.71666728
2450000,545,Nala Sopara,1,2914107.71666728
47500000,1632,Andheri West,3,41255880.9696951
3250000,600,Kalyan West,1,5402967.523396111
4000000,565,Kalyan West,1,5402967.523396111
6000000,900,Kalyan West,2,5402967.523396111
6000000,900,Kalyan West,2,5402967.523396111
8500000,1050,Kalyan West,2,5402967.523396111
3250000,635,Virar,1,3947315.4002871136
21000000,1250,Andheri West,2,41255880.9696951
30500000,1250,Andheri West,2,41255880.9696951
18000000,1200,Andheri West,2,41255880.9696951
4207000,935,Virar,2,3947315.4002871136
3622000,805,Virar,1,3947315.4002871136
3779999,840,Virar,2,3947315.4002871136
3735000,830,Virar,1,3947315.4002871136
4072000,905,Virar,2,3947315.4002871136
3757000,835,Virar,1,3947315.4002871136
3892000,865,Virar,2,3947315.4002871136
3420000,760,Virar,1,3947315.4002871136
2677000,595,Virar,1,3947315.4002871136
2835000,630,Virar,1,3947315.4002871136
3690000,820,Virar,2,3947315.4002871136
2970000,660,Virar,1,3947315.4002871136
4275000,950,Virar,2,3947315.4002871136
2520000,560,Virar,1,3947315.4002871136
4004999,890,Virar,2,3947315.4002871136
3397000,755,Virar,1,3947315.4002871136
4095000,910,Virar,2,3947315.4002871136
3999000,890,Virar,2,3947315.4002871136
2767000,615,Virar,1,3947315.4002871136
4045000,910,Virar,2,3947315.4002871136
3645000,810,Virar,1,3947315.4002871136
4117000,915,Virar,2,3947315.4002871136
2999000,665,Virar,1,3947315.4002871136
4410000,980,Virar,2,3947315.4002871136
3899000,830,Virar,2,3947315.4002871136
3960000,880,Virar,2,3947315.4002871136
2950000,630,Virar,1,3947315.4002871136
3829999,627,Virar,2,3947315.4002871136
3799000,830,Virar,2,3947315.4002871136
2850000,690,Virar,1,3947315.4002871136
3100000,605,Nala Sopara,1,2914107.71666728
2600000,620,Nalasopara West,1,7007684.735536651
2288000,572,Vasai,1,6563217.704137598
2500000,560,Nalasopara West,1,7007684.735536651
3300000,650,Virar,1,3947315.4002871136
3110000,715,Virar,1,3947315.4002871136
3110000,715,Virar,1,3947315.4002871136
3243000,506,Virar,1,3947315.4002871136
6600000,750,Bhayandar East,2,11477190.28508956
5300000,615,Mira Road East,1,8224102.533333333
54100000,2200,Thane West,4,12008191.358851675
26000000,1760,Malad East,3,20889612.17056266
2950000,630,Virar,1,3947315.4002871136
2910000,640,Virar,1,3947315.4002871136
3200000,585,Kalyan West,1,5402967.523396111
7900000,925,Mira Road East,2,8224102.533333333
5150000,645,Bhayandar East,1,11477190.28508956
27599999,1318,Thane West,3,12008191.358851675
16600000,838,Thane West,2,12008191.358851675
24600000,1167,Thane West,3,12008191.358851675
15900000,798,Thane West,2,12008191.358851675
7500000,500,Goregaon East,1,28813531.79700447
5040000,300,Kandivali East,1,19942455.57008331
17500000,1200,Kandivali East,3,19942455.57008331
16600000,1275,Panvel,3,7890890.089134022
10800000,858,Panvel,2,7890890.089134022
16100000,1222,Panvel,3,7890890.089134022
11500000,894,Panvel,2,7890890.089134022
9000000,1100,Thane West,2,12008191.358851675
5900000,600,Thane West,1,12008191.358851675
8500000,840,Thane West,2,12008191.358851675
6500000,670,Thane West,1,12008191.358851675
4700000,310,Kandivali East,1,19942455.57008331
2390000,620,Nalasopara West,1,7007684.735536651
15500000,1250,Andheri West,2,41255880.9696951
5583000,705,Mira Road East,1,8224102.533333333
37600000,1630,Thane West,4,12008191.358851675
55400000,2250,Thane West,4,12008191.358851675
10500000,675,Thane West,2,12008191.358851675
10700000,693,Thane West,2,12008191.358851675
7500000,1250,Vasai east,3,10870583.10784262
4850000,970,Nalasopara East,2,10614438.251645748
3500000,730,Nala Sopara,1,2914107.71666728
3200000,600,Nala Sopara,1,2914107.71666728
3200000,600,Vasai east,1,10870583.10784262
5100000,990,Nala Sopara,2,2914107.71666728
4000000,765,Vasai east,2,10870583.10784262
6500000,1300,Nala Sopara,2,2914107.71666728
3300000,600,Nala Sopara,1,2914107.71666728
3300000,620,Nala Sopara,1,2914107.71666728
41100000,1737,Kandivali West,4,14320931.905521896
20000000,1000,Kandivali West,2,14320931.905521896
13200000,1525,Mira Road East,3,8224102.533333333
9300000,1060,Mira Road East,2,8224102.533333333
16800000,800,Chembur,2,17425073.26802795
21500000,881,Chembur,2,17425073.26802795
26000000,1350,Kandivali East,3,19942455.57008331
22000000,1150,Kandivali West,3,14320931.905521896
36000000,1786,Kandivali East,3,19942455.57008331
33000000,1400,Kandivali East,3,19942455.57008331
28500000,1700,Borivali East,3,17360205.10204722
22799999,1050,Kandivali East,2,19942455.57008331
21000000,1050,Kandivali East,2,19942455.57008331
18500000,1150,Borivali West,3,15910647.594565125
22500000,994,Goregaon West,2,23283708.065473303
3800000,657,Bhiwandi,1,9029297.909994189
32900000,1250,Andheri West,2,41255880.9696951
26000000,1250,Andheri West,2,41255880.9696951
8100000,560,Mira Road East,2,8224102.533333333
36000000,1850,Andheri West,3,41255880.9696951
5690000,905,Thane West,2,12008191.358851675
32000000,1113,Andheri East,3,17894966.774751816
22000000,742,Andheri East,2,17894966.774751816
13000000,426,Andheri East,1,17894966.774751816
14500000,451,Andheri East,1,17894966.774751816
32500000,1124,Andheri East,3,17894966.774751816
25500000,878,Andheri East,3,17894966.774751816
21400000,678,Andheri East,2,17894966.774751816
21800000,716,Andheri East,2,17894966.774751816
21700000,651,Powai,2,23041090.88927851
33100000,928,Powai,3,23041090.88927851
21800000,642,Powai,2,23041090.88927851
25400000,735,Powai,2,23041090.88927851
25600000,788,Powai,2,23041090.88927851
37800000,1094,Powai,3,23041090.88927851
35100000,1020,Powai,3,23041090.88927851
32100000,928,Powai,3,23041090.88927851
26500000,772,Powai,2,23041090.88927851
54200000,1613,Powai,4,23041090.88927851
34600000,1023,Powai,3,23041090.88927851
33400000,997,Powai,3,23041090.88927851
22200000,645,Powai,2,23041090.88927851
27300000,733,Powai,2,23041090.88927851
27900000,744,Powai,2,23041090.88927851
36900000,970,Powai,3,23041090.88927851
8950000,650,Goregaon West,1,23283708.065473303
16500000,950,Powai,2,23041090.88927851
17500000,1100,Powai,2,23041090.88927851
4799000,625,Thane West,1,12008191.358851675
6000000,905,Thane West,2,12008191.358851675
16000000,902,Andheri East,2,17894966.774751816
15000000,850,Andheri East,2,17894966.774751816
4900000,350,Malad West,1,14215638.559645081
17500000,1335,Belapur,2,19393086.759014092
19000000,1290,Powai,1,23041090.88927851
18500000,970,Powai,2,23041090.88927851
21000000,1135,Powai,2,23041090.88927851
16800000,1135,Powai,2,23041090.88927851
40000000,1850,Seawoods,3,21395177.98511841
9000000,520,Kandivali West,1,14320931.905521896
47500000,2400,Borivali West,4,15910647.594565125
7500000,1050,Kalyan West,2,5402967.523396111
7500000,1350,Ulwe,2,7761683.373041518
2000000,365,Nalasopara East,1,10614438.251645748
13000000,1150,Nerul,2,22342871.502995614
6300000,550,Thane West,1,12008191.358851675
7400000,650,Thane West,1,12008191.358851675
42000000,1850,Andheri West,3,41255880.9696951
16700000,1150,Borivali West,2,15910647.594565125
6800000,800,Kalyan West,2,5402967.523396111
4500000,565,Mira Road East,1,8224102.533333333
9200000,940,Thane West,2,12008191.358851675
9600000,580,Borivali West,1,15910647.594565125
9600000,580,Borivali West,1,15910647.594565125
5000000,750,Dombivali,2,6386152.42815131
18800000,1299,Goregaon West,2,23283708.065473303
8500000,880,Thane West,2,12008191.358851675
29900000,1500,Goregaon West,3,23283708.065473303
18900000,1299,Goregaon West,2,23283708.065473303
9000000,560,Andheri East,1,17894966.774751816
8000000,990,Mira Road East,2,8224102.533333333
11000000,1341,Mira Road East,3,8224102.533333333
18000000,1565,Thane West,3,12008191.358851675
31900000,2050,Malad East,3,20889612.17056266
22000000,885,Powai,2,23041090.88927851
15000000,630,Powai,1,23041090.88927851
15500000,915,Powai,2,23041090.88927851
16000000,1150,Goregaon West,2,23283708.065473303
19000000,770,Powai,2,23041090.88927851
20000000,1070,Powai,2,23041090.88927851
21500000,1198,Powai,2,23041090.88927851
12000000,600,Powai,1,23041090.88927851
3200000,365,Kamothe,1,8238430.088778924
16000000,1150,Powai,2,23041090.88927851
25200000,1750,Kandivali East,3,19942455.57008331
25600000,1750,Kandivali East,3,19942455.57008331
8000000,990,Mira Road East,2,8224102.533333333
7600000,960,Mira Road East,2,8224102.533333333
2400000,540,Naigaon East,1,3259898.431572335
8900000,635,Borivali West,1,15910647.594565125
22500000,1250,Dahisar,3,16854206.714503538
22500000,1196,Dahisar,3,16854206.714503538
19500000,855,Dahisar,2,16854206.714503538
15000000,1000,Kandivali East,2,19942455.57008331
15600000,732,Borivali West,2,15910647.594565125
8400000,515,Borivali West,1,15910647.594565125
15500000,900,Kandivali East,2,19942455.57008331
7400000,932,Thane West,2,12008191.358851675
28500000,940,Powai,2,23041090.88927851
27500000,1045,Powai,2,23041090.88927851
24000000,1444,Powai,3,23041090.88927851
13000000,600,Powai,1,23041090.88927851
9400000,680,Kandivali East,2,19942455.57008331
15000000,870,Powai,2,23041090.88927851
13600000,1050,Chandivali,1,14951823.337266007
7500000,460,Kandivali East,1,19942455.57008331
24000000,1350,Powai,3,23041090.88927851
28500000,1050,Powai,2,23041090.88927851
31500000,1750,Powai,3,23041090.88927851
2600000,690,Nere,1,13520630.119273031
20000000,950,Santacruz East,2,16193992.17499847
18100000,1100,Goregaon West,2,23283708.065473303
18500000,1100,Goregaon West,2,23283708.065473303
26500000,1060,Powai,2,23041090.88927851
10000000,602,Powai,1,23041090.88927851
18500000,1150,Powai,2,23041090.88927851
19100000,1050,Powai,2,23041090.88927851
12500000,600,Powai,1,23041090.88927851
14500000,900,Powai,2,23041090.88927851
17500000,1065,Andheri East,2,17894966.774751816
18500000,1100,Powai,2,23041090.88927851
20000000,1250,Powai,2,23041090.88927851
29000000,1150,Powai,2,23041090.88927851
9800000,555,Powai,1,23041090.88927851
14200000,1100,Powai,2,23041090.88927851
18500000,1155,Powai,2,23041090.88927851
6500000,645,Ghansoli,1,14206666.95268249
22000000,1655,Kandivali East,3,19942455.57008331
22500000,935,Borivali West,2,15910647.594565125
2000000,575,Nala Sopara,1,2914107.71666728
34500000,2465,Kandivali East,4,19942455.57008331
34000000,2365,Kandivali East,4,19942455.57008331
14000000,1000,Kandivali East,2,19942455.57008331
8500000,550,Andheri East,1,17894966.774751816
8500000,550,Andheri East,1,17894966.774751816
9300000,1010,Thane West,3,12008191.358851675
13700000,775,Borivali West,2,15910647.594565125
18400000,1100,Goregaon West,1,23283708.065473303
18000000,1100,Goregaon West,1,23283708.065473303
18200000,1100,Goregaon West,1,23283708.065473303
10500000,585,Powai,1,23041090.88927851
20000000,1120,Powai,2,23041090.88927851
13500000,650,Powai,1,23041090.88927851
28000000,2000,Mulund West,3,20572069.98986891
26000000,1600,Mulund West,3,20572069.98986891
2850000,540,Naigaon East,1,3259898.431572335
17500000,1000,Powai,1,23041090.88927851
23500000,1300,Powai,3,23041090.88927851
9500000,650,Andheri East,1,17894966.774751816
20000000,1070,Powai,2,23041090.88927851
20000000,1000,Powai,2,23041090.88927851
26000000,980,Powai,2,23041090.88927851
22000000,985,Powai,2,23041090.88927851
9500000,600,Powai,1,23041090.88927851
17000000,1000,Powai,1,23041090.88927851
28500000,1150,Powai,2,23041090.88927851
21000000,1198,Powai,2,23041090.88927851
14000000,1100,Powai,2,23041090.88927851
