Price,Area,Location,No. of Bedrooms,Location_Encoded
70000000,4250,Seawoods,3,21395177.98511841
7100000,1200,Panvel,2,7890890.089134022
3110000,715,Virar,1,3947315.4002871136
24000000,1400,Ville Parle East,2,32285017.2842167
28300000,963,Mulund West,3,20572069.98986891
85000000,2800,Khar West,4,33601242.7762022
2565000,620,Nala Sopara,1,2914107.71666728
5800000,540,Mira Road East,1,8224102.533333333
6575000,369,Mira Road East,1,8224102.533333333
5700000,550,Thane West,1,12008191.358851675
3200000,610,Naigaon East,1,3259898.431572335
19000000,1350,Rajendra Nagar,3,15647862.893398624
65000000,5000,Belapur,5,19393086.759014092
4000000,910,Virar,2,3947315.4002871136
52400000,1182,Bandra West,2,46617421.30704468
100000000,3300,Oshiwara Police Station Road,4,26193195.522229023
8500000,1120,Kharghar,2,10456264.530956848
2485000,700,Shirgaon,1,12821883.294008913
13500000,650,Santacruz East,1,16193992.17499847
14800000,1660,Ulwe,3,7761683.373041518
7837000,1045,Mira Road East,2,8224102.533333333
7548000,950,Panvel,2,7890890.089134022
8600000,700,Borivali East,1,17360205.10204722
2600000,400,Navi Basti,1,13925638.866347099
2064000,600,Karjat,1,11978539.762765262
15000000,1300,Sector 12 Kharghar,3,14491767.49321372
33000000,944,Andheri West,3,41255880.9696951
3500000,650,Sector-8 Ulwe,1,14685054.88520135
7950000,940,Kamothe,2,8238430.088778924
2515000,602,Khopoli,1,13825486.791474745
23800000,781,Mulund West,3,20572069.98986891
6700000,675,Mira Road East,1,8224102.533333333
18500000,661,Mulund West,2,20572069.98986891
21000000,784,Kandivali West,3,14320931.905521896
12900000,576,Chembur,2,17425073.26802795
26800000,1787,Chembur,3,17425073.26802795
2929000,930,Badlapur East,2,4463040.77249398
21500000,1350,Andheri West,2,41255880.9696951
7600000,956,Mira Road East,2,8224102.533333333
5499000,500,Thane West,1,12008191.358851675
6450000,426,Mira Road East,1,8224102.533333333
56000000,1196,Khar West,3,33601242.7762022
4200000,350,Kandivali West,1,14320931.905521896
13000000,1498,Kharghar,3,10456264.530956848
13500000,500,Powai,1,23041090.88927851
6400000,506,vasant vihar thane west,1,14452016.219521489
4200000,635,Kalyan West,1,5402967.523396111
5400000,955,Dombivali East,2,8009889.367747745
7500000,1250,Vasai east,3,10870583.10784262
13000000,1800,Kharghar,3,10456264.530956848
23500000,1250,Nerul,1,22342871.502995614
7000000,890,Mira Road East,2,8224102.533333333
5500000,650,Ulwe,1,7761683.373041518
3600000,1200,Kewale,2,12878334.433672417
2100000,780,Boisar,2,3162324.503508562
21000000,900,Soniwadi Road,2,15914626.047552193
13500000,1140,Thane West,3,12008191.358851675
3000000,830,Titwala,2,7697674.950367176
15000000,650,Andheri West,1,41255880.9696951
5500000,900,Taloja,2,4112323.635028059
19000000,1290,Powai,1,23041090.88927851
15500000,850,Dahisar,2,16854206.714503538
18200000,1100,Goregaon West,1,23283708.065473303
4900000,550,Thane West,1,12008191.358851675
14800000,880,Thane West,3,12008191.358851675
2500000,500,Virar West,1,10804689.676448384
10800000,550,Kandivali East,1,19942455.57008331
3977000,925,Vasai,2,6563217.704137598
8400000,1010,Thane West,2,12008191.358851675
4800000,661,Mira Road East,1,8224102.533333333
9500000,812,Panvel,2,7890890.089134022
28000000,2000,Mulund West,3,20572069.98986891
3100000,630,Virar,1,3947315.4002871136
7800000,1000,Ulwe,2,7761683.373041518
20000000,1250,Malad West,3,14215638.559645081
6022000,730,Mira Road East,1,8224102.533333333
9600000,515,Kandivali East,1,19942455.57008331
28600000,1766,Ghatkopar,3,18338281.548194148
18000000,1462,Ghatkopar,3,18338281.548194148
9000000,600,Sanpada,1,17156274.40966931
5500000,720,Mira Road East,1,8224102.533333333
8100000,1097,Ulwe,2,7761683.373041518
23500000,1050,Thakur Village,2,16269952.508810613
110000000,1620,Juhu,3,58276960.52177489
5650000,1000,Kalyan West,2,5402967.523396111
9000000,990,PARSIK NAGAR,2,13444423.210558888
42500000,1850,Andheri West,3,41255880.9696951
6000000,550,Dahisar,1,16854206.714503538
4600000,715,Ulwe,1,7761683.373041518
2500000,930,Boisar,2,3162324.503508562
8900000,750,Thane West,1,12008191.358851675
85000000,1700,Prabhadevi,3,22317242.539898776
9900000,1025,Sector-34B Kharghar,2,14470421.982122917
3700000,890,Morya Nagar,2,13500879.435352005
4600000,910,Panvel,2,7890890.089134022
55400000,1179,Andheri West,3,41255880.9696951
12000000,785,Dahisar East,2,12694499.424861714
101800000,2400,Andheri West,4,41255880.9696951
10300000,1220,Ulwe,2,7761683.373041518
8500000,1050,Kalyan West,2,5402967.523396111
31000000,1300,Vasant Vihar,4,17342226.51918432
7650000,1020,Mira Road East,2,8224102.533333333
21600000,1264,Malad East,2,20889612.17056266
9000000,575,Kurla West,1,13386991.45957974
6900000,850,Sector 17 Ulwe,2,10512629.969050447
14800000,1600,Kharghar,3,10456264.530956848
27000000,1550,Magathane,3,18671638.447242483
15700000,699,Chembur,2,17425073.26802795
5800000,675,Mira Road East,1,8224102.533333333
4200000,646,Kharghar,1,10456264.530956848
22500000,935,Borivali West,2,15910647.594565125
11200000,542,Mira Road East,2,8224102.533333333
16100000,1222,Panvel,3,7890890.089134022
18000000,1155,Malad East,2,20889612.17056266
6500000,675,Kharghar,1,10456264.530956848
20000000,711,Goregaon West,2,23283708.065473303
8400000,950,Panvel,2,7890890.089134022
9500000,457,Malad West,1,14215638.559645081
5300000,520,Mira Road East,2,8224102.533333333
7700000,505,Mira Road East,2,8224102.533333333
7100000,700,Koper Khairane,2,12417603.76104321
5100000,945,Nala Sopara,2,2914107.71666728
8588000,1130,Kharghar,2,10456264.530956848
21000000,1050,Mulund West,2,20572069.98986891
2600000,560,Taloja,1,4112323.635028059
4200000,870,Koproli,2,6596802.850961264
9013000,682,Panvel,2,7890890.089134022
2000000,540,Vasind,1,13442565.034655234
31000000,1475,Kandivali East,3,19942455.57008331
9500000,750,Malad West,1,14215638.559645081
11800000,850,Thane West,2,12008191.358851675
5400000,675,Dombivali East,1,8009889.367747745
13000000,1075,Koper Khairane,2,12417603.76104321
31000000,1267,Wadala,3,25458196.886413716
22000000,1650,Kharghar,3,10456264.530956848
19500000,855,Dahisar,2,16854206.714503538
2999000,665,Virar,1,3947315.4002871136
27300000,733,Powai,2,23041090.88927851
5800000,700,Mira Road East,1,8224102.533333333
18000000,1100,Andheri,2,17982019.23944883
11500000,650,Patel Nagar,1,14678595.541103713
14200000,1055,Seawoods,2,21395177.98511841
13000000,1197,Kharghar,2,10456264.530956848
26500000,1200,Borivali West,3,15910647.594565125
60000000,1118,Bandra West,3,46617421.30704468
5100000,760,Kalyan West,1,5402967.523396111
6000000,675,Sector35D Kharghar,1,14414220.356176622
4350000,800,Sriprastha,2,13500615.375594374
21500000,1300,Seawoods,1,21395177.98511841
5000000,1050,Nala Sopara,2,2914107.71666728
2300000,510,Naigaon East,1,3259898.431572335
22000000,985,Andheri West,3,41255880.9696951
21500000,1200,Kandivali East,3,19942455.57008331
11000000,585,Powai,1,23041090.88927851
29000000,690,Ville Parle East,2,32285017.2842167
7998999,700,Kurla,1,12673381.718626909
17000000,1215,Goregaon,2,21271125.200406432
4150000,910,Virar,2,3947315.4002871136
9500000,1225,Kamothe,2,8238430.088778924
50100000,2800,Central Avenue,4,21102177.81957943
5500000,650,Kharghar,1,10456264.530956848
11000000,1100,Kharghar,2,10456264.530956848
4500000,450,Thane West,1,12008191.358851675
18000000,980,Powai,2,23041090.88927851
11500000,585,Borivali West,1,15910647.594565125
3600000,580,Sector-6A Kamothe,1,13650738.59363603
2000000,630,Neral,1,13029547.904835561
4800000,600,Sector 22 Kamothe,1,13330014.554796988
7800000,735,Sector 35I Kharghar,1,14124452.070532642
21700000,707,Andheri West,2,41255880.9696951
7000000,1245,Panvel,2,7890890.089134022
7815000,575,Mira Road East,2,8224102.533333333
18500000,965,Powai,2,23041090.88927851
2250000,655,Badlapur East,1,4463040.77249398
4500000,650,Ulwe,1,7761683.373041518
24000000,1240,kandivali,3,14740940.483654821
9000000,1260,Sector12 New Panvel,2,14353324.355196219
9600000,850,Panvel,2,7890890.089134022
8000000,900,Kharghar,2,10456264.530956848
3200000,585,Kalyan West,1,5402967.523396111
4179999,790,Koproli,2,6596802.850961264
4000000,1050,Virar,2,3947315.4002871136
45100000,2376,Wadala,3,25458196.886413716
52500000,946,Mahalaxmi,2,26436300.135677285
7600000,1050,Ulwe,2,7761683.373041518
15500000,950,Jogeshwari West,2,15311736.683889914
5555000,1010,Dombivali,3,6386152.42815131
28000000,1250,Andheri West,2,41255880.9696951
28500000,1200,Goregaon East,2,28813531.79700447
16000000,874,Malad West,2,14215638.559645081
29000000,1350,Chembur East,3,17750900.345802285
7500000,495,Malad West,1,14215638.559645081
2551000,609,Titwala,1,7697674.950367176
4500000,880,Kalyan East,2,12536657.477215705
12500000,1500,Mira Road East,2,8224102.533333333
3400000,550,Koproli,1,6596802.850961264
25000000,1400,Goregaon East,3,28813531.79700447
7700000,1100,Kamothe,2,8238430.088778924
2900000,558,Vasai east,1,10870583.10784262
8000000,920,Ulwe,2,7761683.373041518
3258000,665,Virar,1,3947315.4002871136
3690000,820,Virar,2,3947315.4002871136
7031000,1125,Vasai,3,6563217.704137598
2700000,535,Nala Sopara,1,2914107.71666728
2650000,560,Taloja,1,4112323.635028059
8000000,914,Kharghar,2,10456264.530956848
16500000,1115,Malad East,1,20889612.17056266
9500000,1800,Panvel,3,7890890.089134022
7800000,1103,Kamothe,2,8238430.088778924
28700000,1670,Borivali West,3,15910647.594565125
16000000,1054,Kanjurmarg,2,16686437.492056556
14400000,860,Sanpada,2,17156274.40966931
35700000,1710,Goregaon West,4,23283708.065473303
5700000,950,Vasai,2,6563217.704137598
7900000,538,Mira Road East,2,8224102.533333333
3500000,655,Ulwe,1,7761683.373041518
33000000,1400,Kandivali East,3,19942455.57008331
11800000,984,Thane West,2,12008191.358851675
16000000,1944,Mira Road East,4,8224102.533333333
68000000,1500,Bandra East,2,26571316.994360387
6120000,720,Mira Road East,1,8224102.533333333
30000000,1550,Belapur,3,19393086.759014092
12000000,1386,Mira Road East,3,8224102.533333333
57200000,1655,Wadala,3,25458196.886413716
22000000,1640,Sanpada,3,17156274.40966931
9400000,1240,Kharghar,2,10456264.530956848
6000000,650,Sector 20 Kharghar,1,11436563.516570637
16700000,2200,Kharghar,4,10456264.530956848
3800000,675,Petali,1,13543434.754822152
4000000,765,Manvel pada Road,2,13702781.983381229
19500000,1400,CBD Belapur East,3,15472526.15491527
8822000,617,Mira Road East,2,8224102.533333333
47900000,1043,Parel,3,39967083.21797723
2950000,605,Nala Sopara,1,2914107.71666728
3779999,840,Virar,2,3947315.4002871136
17400000,624,Chembur,2,17425073.26802795
19700000,709,Goregaon East,2,28813531.79700447
2000000,420,Virar East,1,10973302.695062157
9900000,480,Malad West,1,14215638.559645081
2050000,1000,ulhasnagar 4,2,13449070.458373383
11000000,1096,Kharghar,2,10456264.530956848
11000000,600,Chembur,1,17425073.26802795
7500000,950,Mira Road East,2,8224102.533333333
40300000,1750,Powai,3,23041090.88927851
8500000,1165,Sector12 Kamothe,2,13603236.520254802
6800000,1000,Kamothe,2,8238430.088778924
11200000,676,Thane West,2,12008191.358851675
6350000,900,Kamothe,2,8238430.088778924
17500000,1760,Kharghar,3,10456264.530956848
16200000,2495,Panvel,4,7890890.089134022
2300000,500,Naigaon East,1,3259898.431572335
7500000,950,Panvel,2,7890890.089134022
95000000,3100,Bandra Kurla Complex,4,30086905.023181465
51500000,1640,Andheri West,3,41255880.9696951
49500000,1092,Worli,3,60446500.50524536
13000000,1185,Kharghar,2,10456264.530956848
10000000,1098,Sector 19 Kharghar,2,13297238.433045877
23000000,950,Andheri West,2,41255880.9696951
10500000,850,Kolshet Road,2,14224811.368551398
22500000,922,Goregaon West,2,23283708.065473303
9200000,945,Bhayandar East,2,11477190.28508956
29000000,1153,Wadala,3,25458196.886413716
9000000,1031,Kharghar,2,10456264.530956848
11000000,1415,Kharghar,3,10456264.530956848
6000000,349,Mira Road East,1,8224102.533333333
6500000,508,Thane West,1,12008191.358851675
20099999,1100,Malad West,2,14215638.559645081
10700000,528,Mira Road East,2,8224102.533333333
25500000,850,matunga east,2,21694307.789987743
5400000,761,Thane West,2,12008191.358851675
4600000,665,Panvel,1,7890890.089134022
2899000,450,Ulwe,1,7761683.373041518
8000000,1140,Kalyan West,2,5402967.523396111
5700000,620,Mira Road East,1,8224102.533333333
2300000,225,Malad West,1,14215638.559645081
9300000,600,Malad West,1,14215638.559645081
39000000,1600,Malad West,3,14215638.559645081
50000000,2500,Andheri East,6,17894966.774751816
14500000,1215,Kharghar,2,10456264.530956848
3000000,500,Mumbai Nashik Expressway,1,13536342.201577127
5600000,630,Kalwa,1,9694745.254119571
22100000,885,Mulund West,3,20572069.98986891
9500000,1100,Ulwe,2,7761683.373041518
9000000,600,Chembur,1,17425073.26802795
53000000,1900,Sector 58A Seawoods Navi Mumbai,4,20078097.227168124
24500000,1558,Ghatkopar,3,18338281.548194148
10700000,800,Dahisar West,2,13225732.947111357
14000000,1050,Kandivali West,2,14320931.905521896
5500000,900,Kharghar,2,10456264.530956848
8600000,1045,Ulwe,2,7761683.373041518
80000000,3498,Worli,3,60446500.50524536
6500000,683,Thane West,1,12008191.358851675
4200000,455,Dombivali,1,6386152.42815131
5200000,650,Kharghar,1,10456264.530956848
9650000,645,Mira Road East,3,8224102.533333333
5000000,700,Dombivli (West),1,9361077.727568513
12000000,1375,Kharghar,3,10456264.530956848
3500000,670,taloja panchanand,1,12849906.213942999
45000000,2100,Goregaon East,3,28813531.79700447
12500000,745,Kandivali East,2,19942455.57008331
4300000,700,Kharghar,1,10456264.530956848
72000000,2800,Chembur,5,17425073.26802795
39000000,1340,Powai,3,23041090.88927851
29000000,1100,Ville Parle East,2,32285017.2842167
15500000,680,Wadala East Wadala,1,18400613.126867454
8500000,450,Santacruz East,1,16193992.17499847
14600000,698,Chembur,2,17425073.26802795
25000000,900,Wadala,2,25458196.886413716
9300000,1050,Kharghar,2,10456264.530956848
5800000,770,Mira Road and Beyond,1,10442006.843626909
2850000,530,Karanjade,1,7574875.71021936
14000000,1500,Thane West,3,12008191.358851675
22000000,1300,Borivali West,2,15910647.594565125
2850000,575,Diva Gaon,1,13553157.23786378
5800000,1000,Kamothe,2,8238430.088778924
9500000,583,Mira Road East,3,8224102.533333333
60000000,1750,Bandra East,3,26571316.994360387
14000000,1250,Thane West,3,12008191.358851675
3000000,385,Naigaon East,1,3259898.431572335
7798999,700,Kurla,1,12673381.718626909
27500000,1357,Magathane,3,18671638.447242483
30000000,1700,Ville Parle East,3,32285017.2842167
200000000,3000,Tardeo,4,32675253.049854673
4380000,610,Kalyan West,2,5402967.523396111
8500000,1040,Sector 17 Ulwe,2,10512629.969050447
3500000,770,Naigaon East,2,3259898.431572335
16500000,1482,Navi Basti,3,13925638.866347099
22500000,1196,Dahisar,3,16854206.714503538
12000000,900,Santacruz East,2,16193992.17499847
3200000,620,Karanjade,1,7574875.71021936
4400000,665,Sector 17 Ulwe,1,10512629.969050447
60500000,1195,Khar,3,20845354.29655961
2178000,605,Boisar,1,3162324.503508562
21500000,1450,Andheri East,3,17894966.774751816
16000000,1515,Kharghar,3,10456264.530956848
9100000,920,Thane West,2,12008191.358851675
26000000,1350,Samata Nagar Thakur Village,3,17731857.249781612
14500000,1100,Thane West,2,12008191.358851675
3000000,530,Thane,1,10112006.843626909
45000000,5500,Santacruz East,4,16193992.17499847
5200000,600,Kharghar,1,10456264.530956848
6300000,365,Kandivali East,1,19942455.57008331
9600000,950,Thane West,2,12008191.358851675
6000000,680,Kalwa,1,9694745.254119571
5000000,735,Ulwe,1,7761683.373041518
15500000,828,Thane West,2,12008191.358851675
3200000,410,Sector 22 Kamothe,1,13330014.554796988
2700000,650,Virar,1,3947315.4002871136
6500000,950,Kharghar,2,10456264.530956848
90000000,1500,Khar West,3,33601242.7762022
2300000,500,Naigaon East,1,3259898.431572335
70000000,1700,Worli,3,60446500.50524536
9500000,1000,Kharghar,2,10456264.530956848
7618000,1172,Panvel,2,7890890.089134022
8000000,800,Mira Road East,2,8224102.533333333
8200000,950,Panvel,2,7890890.089134022
16000000,850,Dattapada,2,16948435.806464788
8800000,750,Malad West,1,14215638.559645081
10000000,1180,Ulwe,2,7761683.373041518
28500000,1700,Borivali East,3,17360205.10204722
3500000,1200,Boisar,3,3162324.503508562
4200000,646,Kharghar,1,10456264.530956848
7800000,545,vrindavan society,1,14197194.18596062
16500000,980,Sion,2,23067880.271417797
7400000,650,Thane West,1,12008191.358851675
2400000,350,Dombivli (West),1,9361077.727568513
2200000,589,Palghar,1,11627672.468647854
5400000,650,Kharghar,1,10456264.530956848
9000000,580,Borivali West,1,15910647.594565125
20000000,888,Goregaon West,2,23283708.065473303
12000000,680,Kandivali West,2,14320931.905521896
15500000,1645,Kharghar,3,10456264.530956848
4500000,518,Dombivali East,1,8009889.367747745
5000000,1017,Bhiwandi,2,9029297.909994189
2750000,700,Kalyan West,1,5402967.523396111
7000000,950,Kalyan West,2,5402967.523396111
14500000,1145,Ghansoli,2,14206666.95268249
10500000,1420,Sector 18 Kamothe,3,13881629.696133759
8725000,1135,Sector-9 Ulwe,2,14317544.524746394
25800000,1126,Mulund West,3,20572069.98986891
2000000,580,Nala Sopara,1,2914107.71666728
8800000,600,Kandivali West,1,14320931.905521896
9500000,1310,Kamothe,2,8238430.088778924
4500000,610,Kamothe,1,8238430.088778924
8700000,1100,kavesar,2,13906813.333438905
6500000,1120,Ulwe,2,7761683.373041518
12000000,864,Andheri East,1,17894966.774751816
4299000,615,Thane West,1,12008191.358851675
4900000,700,Ulwe,1,7761683.373041518
27500000,840,vile parle west,2,20444559.76482497
10000000,1140,Kharghar,2,10456264.530956848
9600000,503,Chembur,2,17425073.26802795
20500000,1150,Magathane,2,18671638.447242483
